"prefecture","city","name","postal_code","address","phone","area","source_url","confirmed_on"
"神奈川県","相模原市中央区","小山地域包括支援センター","2520212","神奈川県相模原市中央区宮下1-1-21","042-771-3381","相模原1丁目、4丁目、小山1丁目、宮下本町、宮下、すすきの町、向陽町、氷川町","https://kana.rakuraku.or.jp/sagamihara/chuo/consultation/cgsc/140007-cgsc-CH14152N0001","2026-08-23"
"神奈川県","相模原市中央区","清新地域包括支援センター","2520239","神奈川県相模原市中央区中央1-9-14 ペアハイツ中央1階","042-707-0822","相模原2丁目～3丁目、7丁目～8丁目、中央1丁目、4丁目～5丁目、小山2丁目～4丁目、清新、南橋本1丁目～3丁目","https://kana.rakuraku.or.jp/sagamihara/chuo/consultation/cgsc/140007-cgsc-CH14152N0002","2026-08-23"
"神奈川県","相模原市中央区","横山地域包括支援センター","2520242","神奈川県相模原市中央区横山1-2-15 グリーンハイム1階","042-751-6662","小町通、横山台、横山1丁目、4丁目、南橋本4丁目、中央区下九沢","https://kana.rakuraku.or.jp/sagamihara/chuo/consultation/cgsc/140007-cgsc-CH14152N0003","2026-08-23"
"神奈川県","相模原市中央区","中央地域包括支援センター","2520237","神奈川県相模原市中央区千代田1-6-2 アスカマンション1-C号室","042-730-3886","高根2丁目～3丁目、由野台3丁目、松ヶ丘、弥栄、相模原5丁目～6丁目、矢部、相生、富士見、千代田1丁目、中央2丁目～3丁目、6丁目","https://kana.rakuraku.or.jp/sagamihara/chuo/consultation/cgsc/140007-cgsc-CH14152N0004","2026-08-23"
"神奈川県","相模原市中央区","星が丘地域包括支援センター","2520237","神奈川県相模原市中央区千代田5-3-19","042-758-7719","千代田2丁目～7丁目、星が丘、横山2丁目～3丁目、5丁目1番～10番、6丁目","https://kana.rakuraku.or.jp/sagamihara/chuo/consultation/cgsc/140007-cgsc-CH14152N0005","2026-08-23"
"神奈川県","相模原市中央区","光が丘地域包括支援センター","2520227","神奈川県相模原市中央区光が丘2-18-87 光が丘ふれあいセンター内","042-750-1067","青葉、緑が丘、陽光台、光が丘、並木、上溝4685番地～4699番地、5184番地、5193番地、5443番地～5776番地、7047番地以降","https://kana.rakuraku.or.jp/sagamihara/chuo/consultation/cgsc/140007-cgsc-CH14152N0006","2026-08-23"
"神奈川県","相模原市中央区","大野北第2地域包括支援センター","2520233","神奈川県相模原市中央区鹿沼台1-3-17 ヴィアーレ鹿沼台1-C","042-768-2195","大野台3丁目1番～12番、高根1丁目、由野台1丁目～2丁目、鹿沼台1丁目～2丁目、共和1丁目～4丁目、東淵野辺1丁目～5丁目","https://kana.rakuraku.or.jp/sagamihara/chuo/consultation/cgsc/140007-cgsc-CH14152N0007","2026-08-23"
"神奈川県","相模原市中央区","田名地域包括支援センター","2520244","神奈川県相模原市中央区田名1262-5 D+STYLE上田名ビル1階","042-764-6831","上溝番地の一部、田名の一部、田名塩田1丁目～4丁目、水郷田名1丁目～4丁目","https://kana.rakuraku.or.jp/sagamihara/chuo/consultation/cgsc/140007-cgsc-CH14152N0008","2026-08-23"
"神奈川県","相模原市中央区","上溝地域包括支援センター","2520243","神奈川県相模原市中央区上溝7-16-13","042-760-7055","横山5丁目11番～21番、上溝1丁目～7丁目、上溝番地の一部、田名の一部","https://kana.rakuraku.or.jp/sagamihara/chuo/consultation/cgsc/140007-cgsc-CH14152N0009","2026-08-23"
"神奈川県","相模原市中央区","大野北第1地域包括支援センター","2520206","神奈川県相模原市中央区淵野辺3-6-17 まいづるビル1階","042-704-9551","淵野辺1丁目～5丁目、淵野辺本町1丁目～5丁目、上矢部1丁目～5丁目、矢部新町","https://kana.rakuraku.or.jp/sagamihara/chuo/consultation/cgsc/140007-cgsc-CH14152N0010","2026-08-23"
"神奈川県","相模原市南区","大野中地域包括支援センター","2520344","神奈川県相模原市南区古淵3-28-1 ランバーパート6 1階","042-701-0511","古淵1丁目～6丁目、鵜野森1丁目～2丁目、3丁目1番～49番、3丁目50番～30","https://kana.rakuraku.or.jp/sagamihara/minami/consultation/cgsc/140007-cgsc-CH14153N0001","2026-08-23"
"神奈川県","相模原市南区","大野南地域包括支援センター","2520303","神奈川県相模原市南区相模大野3-1-33 丸徳ビル1階","042-767-3701","旭町、豊町、栄町、文京1丁目～2丁目、御園1丁目～3丁目、相模大野1丁目、3丁目1番～18番、25番6～10、4丁目～6丁目、若松2丁目19番11～14、3丁目33番1～9、3丁目33番14～19、3丁目48番以降、5丁目13番11～21、5丁目17番9～24、上鶴間1丁目47番以降、6丁目32番以降","https://kana.rakuraku.or.jp/sagamihara/minami/consultation/cgsc/140007-cgsc-CH14153N0002","2026-08-23"
"神奈川県","相模原市南区","麻溝地域包括支援センター","2520335","神奈川県相模原市南区下溝756-6 三和麻溝店B館3階","042-777-6858","麻溝台1丁目1番～2番、13番、7丁目1番～2番、13番～14番、北里1丁目、下溝、当麻、麻溝台番地の一部","https://kana.rakuraku.or.jp/sagamihara/minami/consultation/cgsc/140007-cgsc-CH14153N0003","2026-08-23"
"神奈川県","相模原市南区","新磯地域包括支援センター","2520326","神奈川県相模原市南区新戸1716 新戸デイサービスセンター内","046-252-7646","新戸、磯部、新磯野95番地4","https://kana.rakuraku.or.jp/sagamihara/minami/consultation/cgsc/140007-cgsc-CH14153N0004","2026-08-23"
"神奈川県","相模原市南区","相模台第2地域包括支援センター","2520328","神奈川県相模原市南区麻溝台6-26-4 旭マンション1階","042-741-6665","相模台6丁目～7丁目、御園4丁目～5丁目、双葉1丁目～2丁目、桜台、相模台団地、北里2丁目、麻溝台1丁目3番～12番、2丁目～6丁目、7丁目3番～12番、15番～28番、麻溝台8丁目、麻溝台番地の一部、新磯野番地の一部","https://kana.rakuraku.or.jp/sagamihara/minami/consultation/cgsc/140007-cgsc-CH14153N0005","2026-08-23"
"神奈川県","相模原市南区","相武台地域包括支援センター","2520325","神奈川県相模原市南区新磯野4-1-3 相武台まちづくりセンター・公民館内","046-206-5571","相武台団地1丁目～2丁目、相武台1丁目～3丁目、新磯野1丁目、2丁目24番～51番、3丁目～5丁目","https://kana.rakuraku.or.jp/sagamihara/minami/consultation/cgsc/140007-cgsc-CH14153N0006","2026-08-23"
"神奈川県","相模原市南区","東林第1地域包括支援センター","2520311","神奈川県相模原市南区東林間5-5-1","042-740-7708","東林間1丁目～5丁目、上鶴間1丁目46番、4丁目～5丁目、6丁目2番～11番、16番～31番、7丁目～8丁目","https://kana.rakuraku.or.jp/sagamihara/minami/consultation/cgsc/140007-cgsc-CH14153N0007","2026-08-23"
"神奈川県","相模原市南区","大沼地域包括支援センター","2520334","神奈川県相模原市南区若松4-17-13 ソフィアビル1階","042-705-5435","西大沼1丁目～5丁目、東大沼1丁目～4丁目、若松1丁目、2丁目1番～18番、2丁目19番1～10、2丁目19番15以降、2丁目20番以降、3丁目1番～32番、3丁目33番10～13、3丁目34番～47番、4丁目、5丁目1番～12番、5丁目13番1～10、5丁目13番22以降、5丁目14番～16番、5丁目17番1～8、5丁目17番25以降、5丁目18番以降、6丁目","https://kana.rakuraku.or.jp/sagamihara/minami/consultation/cgsc/140007-cgsc-CH14153N0008","2026-08-23"
"神奈川県","相模原市南区","大野台地域包括支援センター","2520331","神奈川県相模原市南区大野台5-25-10","042-758-8278","大野台1丁目～2丁目、3丁目13番～45番、4丁目～8丁目","https://kana.rakuraku.or.jp/sagamihara/minami/consultation/cgsc/140007-cgsc-CH14153N0009","2026-08-23"
"神奈川県","相模原市南区","上鶴間地域包括支援センター","2520318","神奈川県相模原市南区上鶴間本町6-28-14","042-767-2731","上鶴間1丁目1番～45番、2丁目～3丁目、6丁目1番、6丁目12番～15番、上鶴間本町1丁目～9丁目、相模大野2丁目、3丁目19番～24番、25番1～5、11以降、7丁目～9丁目、鵜野森3丁目50番31","https://kana.rakuraku.or.jp/sagamihara/minami/consultation/cgsc/140007-cgsc-CH14153N0010","2026-08-23"
"神奈川県","相模原市南区","相模台第1地域包括支援センター","2520314","神奈川県相模原市南区南台5-12-21 品田ビル1-A","042-767-3888","相模台1丁目～5丁目、南台1丁目～6丁目、新磯野2丁目1～23番","https://kana.rakuraku.or.jp/sagamihara/minami/consultation/cgsc/140007-cgsc-CH14153N0011","2026-08-23"
"神奈川県","相模原市南区","東林第2地域包括支援センター","2520313","神奈川県相模原市南区松が枝町15-11 CLLエクセレンス松が枝1 106号室","042-705-8278","松が枝町、相南1丁目～4丁目、東林間6丁目～8丁目","https://kana.rakuraku.or.jp/sagamihara/minami/consultation/cgsc/140007-cgsc-CH14153N0012","2026-08-23"
"神奈川県","厚木市","厚木市厚木地域包括支援センター","2430018","神奈川県厚木市中町3-18-5 ソーケン本厚木ビル401","046-297-2970","松枝、元町、東町、寿町、水引、厚木町、中町、栄町、田村町、吾妻町","https://kana.rakuraku.or.jp/atsugi/cgsc/140007-cgsc-CH14212N0001","2026-08-23"
"神奈川県","厚木市","厚木市依知地域包括支援センター","2430804","神奈川県厚木市関口831-1","046-246-0108","上依知、猿ヶ島、山際、下川入、関口、中依知、下依知、金田","https://kana.rakuraku.or.jp/atsugi/cgsc/140007-cgsc-CH14212N0002","2026-08-23"
"神奈川県","厚木市","厚木市睦合地域包括支援センター","2430217","神奈川県厚木市三田南2-1-1 山口ビル101号室","046-297-7338","棚沢、三田、三田南1丁目から3丁目、及川、林、王子1丁目","https://kana.rakuraku.or.jp/atsugi/cgsc/140007-cgsc-CH14212N0003","2026-08-23"
"神奈川県","厚木市","厚木市荻野地域包括支援センター","2430204","神奈川県厚木市鳶尾2-25-10","046-241-5780","上荻野、まつかげ台、みはる野、中荻野、下荻野、鳶尾","https://kana.rakuraku.or.jp/atsugi/cgsc/140007-cgsc-CH14212N0004","2026-08-23"
"神奈川県","厚木市","厚木市小鮎・緑ヶ丘地域包括支援センター","2430041","神奈川県厚木市緑ヶ丘2-2-12 グリーンヒルズ1F","046-204-8181","飯山、飯山南、上古沢、下古沢、宮の里、緑ヶ丘、王子2～3丁目","https://kana.rakuraku.or.jp/atsugi/cgsc/140007-cgsc-CH14212N0005","2026-08-23"
"神奈川県","厚木市","厚木市玉川・森の里地域包括支援センター","2430125","神奈川県厚木市小野2240-1","046-250-9091","七沢、小野、岡津古久、森の里","https://kana.rakuraku.or.jp/atsugi/cgsc/140007-cgsc-CH14212N0006","2026-08-23"
"神奈川県","厚木市","厚木市南毛利地域包括支援センター","2430039","神奈川県厚木市温水西2丁目27番38号 カーネーションパーク1F","046-250-1108","愛名、毛利台、戸室、恩名、温水、温水西、長谷","https://kana.rakuraku.or.jp/atsugi/cgsc/140007-cgsc-CH14212N0007","2026-08-23"
"神奈川県","厚木市","厚木市相川・南毛利南地域包括支援センター","2430027","神奈川県厚木市愛甲東1-1-19","046-220-0643","船子、酒井、戸田、長沼、下津古久、上落合、愛甲、愛甲東、愛甲西、岡田（岡田団地を除く）","https://kana.rakuraku.or.jp/atsugi/cgsc/140007-cgsc-CH14212N0008","2026-08-23"
"神奈川県","厚木市","厚木市厚木南地域包括支援センター","2430014","神奈川県厚木市旭町2-3-13","046-258-6705","幸町、泉町、厚木、旭町、南町、温水の一部、船子の一部、岡田の一部（岡田団地）","https://kana.rakuraku.or.jp/atsugi/cgsc/140007-cgsc-CH14212N0009","2026-08-23"
"神奈川県","厚木市","厚木市睦合南地域包括支援センター","2430812","神奈川県厚木市妻田北4-3-8-101","046-294-1380","妻田、妻田北、妻田南、妻田東、妻田西、三田南1丁目の一部","https://kana.rakuraku.or.jp/atsugi/cgsc/140007-cgsc-CH14212N0010","2026-08-23"
"神奈川県","座間市","座間市相武台地域包括支援センター","2520013","神奈川県座間市栗原1261-1 特別養護老人ホームベルホーム内","046-258-2030","相武台、広野台、栗原、緑ケ丘2丁目～6丁目、明王","https://kana.rakuraku.or.jp/zama/cgsc/140007-cgsc-CH14216N0001","2026-08-23"
"神奈川県","座間市","座間市新田宿地域包括支援センター","2520026","神奈川県座間市新田宿623 特別養護老人ホーム第二座間苑内","046-256-9007","入谷西、四ツ谷、新田宿、座間","https://kana.rakuraku.or.jp/zama/cgsc/140007-cgsc-CH14216N0002","2026-08-23"
"神奈川県","座間市","座間市相模が丘地域包括支援センター","2520001","神奈川県座間市相模が丘6-30-12 相模台商事第1ビル","046-266-5222","相模が丘","https://kana.rakuraku.or.jp/zama/cgsc/140007-cgsc-CH14216N0003","2026-08-23"
"神奈川県","座間市","座間市立野台地域包括支援センター","2520021","神奈川県座間市緑ケ丘1-2-1 サニープレイス座間内","046-266-2005","緑ケ丘1丁目、立野台、入谷東","https://kana.rakuraku.or.jp/zama/cgsc/140007-cgsc-CH14216N0004","2026-08-23"
"神奈川県","座間市","座間市ひばりが丘地域包括支援センター","2520003","神奈川県座間市ひばりが丘5-21-29 牧山商事ビル1階","046-255-2555","小松原、ひばりが丘、東原","https://kana.rakuraku.or.jp/zama/cgsc/140007-cgsc-CH14216N0005","2026-08-23"
"神奈川県","座間市","座間市栗原地域包括支援センター","2520014","神奈川県座間市栗原中央6-1-18 特別養護老人ホーム栗原ホーム内","046-251-1167","さがみ野、栗原中央、南栗原、西栗原","https://kana.rakuraku.or.jp/zama/cgsc/140007-cgsc-CH14216N0006","2026-08-23"
"東京都","狛江市","あいとぴあ地域包括支援センター","2010013","東京都狛江市元和泉2-35-1 あいとぴあセンター内","03-5438-3565","中和泉・西和泉・元和泉・東和泉","https://www.city.komae.tokyo.jp/index.cfm/41,28095,308,1972,html","2026-08-23"
"東京都","狛江市","地域包括支援センターこまえ正吉苑","2010001","東京都狛江市西野川2-27-23","03-5438-2522","和泉本町・東野川・西野川","https://www.city.komae.tokyo.jp/index.cfm/41,28095,308,1972,html","2026-08-23"
"東京都","狛江市","地域包括支援センターこまえ苑","2010005","東京都狛江市岩戸南4-17-17","03-3489-2422","岩戸南・岩戸北・猪方・駒井町","https://www.city.komae.tokyo.jp/index.cfm/41,28095,308,1972,html","2026-08-23"
"東京都","狛江市","地域包括支援センターこまえ苑","2010005","東京都狛江市岩戸南4-17-17","03-3489-2422","岩戸南・岩戸北・猪方・駒井町","https://www.city.komae.tokyo.jp/index.cfm/41,28095,308,1972,html","2026-08-23"
"神奈川県","大和市","下鶴間つきみ野地域包括支援センター","2420001","神奈川県大和市下鶴間418-2","046-272-7061","下鶴間、つきみ野","https://www.city.yamato.lg.jp/gyosei/soshik/60/yokuarushitsumon_kaitoshu/12765.html","2026-08-24"
"神奈川県","大和市","中央林間地域包括支援センター","2420007","神奈川県大和市中央林間8-25-8 LAPLA中央林間2階","046-271-5572","中央林間西、中央林間","https://www.city.yamato.lg.jp/gyosei/soshik/60/yokuarushitsumon_kaitoshu/12765.html","2026-08-24"
"神奈川県","大和市","南林間地域包括支援センター","2420006","神奈川県大和市南林間1-4-18 ジュネス南林間2-1","046-271-5706","南林間、林間","https://www.city.yamato.lg.jp/gyosei/soshik/60/yokuarushitsumon_kaitoshu/12765.html","2026-08-24"
"神奈川県","大和市","鶴間地域包括支援センター","2420005","神奈川県大和市西鶴間8-1-2","046-271-2770","鶴間、西鶴間","https://www.city.yamato.lg.jp/gyosei/soshik/60/yokuarushitsumon_kaitoshu/12765.html","2026-08-24"
"神奈川県","大和市","深見大和地域包括支援センター","2420017","神奈川県大和市大和東3-3-16","046-264-3192","深見西、深見東、深見、深見台、大和東、大和南","https://www.city.yamato.lg.jp/gyosei/soshik/60/yokuarushitsumon_kaitoshu/12765.html","2026-08-24"
"神奈川県","大和市","上草柳・中央地域包括支援センター","2420026","神奈川県大和市草柳2-15-1","046-263-1108","上草柳、桜森、中央、草柳、下草柳、柳橋（1・4丁目）","https://www.city.yamato.lg.jp/gyosei/soshik/60/yokuarushitsumon_kaitoshu/12765.html","2026-08-24"
"神奈川県","大和市","福田北地域包括支援センター","2420022","神奈川県大和市柳橋2-11 まごころ福祉センター内","046-267-9992","柳橋（2・3・5丁目）、福田（1丁目～8丁目）","https://www.city.yamato.lg.jp/gyosei/soshik/60/yokuarushitsumon_kaitoshu/12765.html","2026-08-24"
"神奈川県","大和市","福田南地域包括支援センター","2420024","神奈川県大和市福田1551","046-269-9001","代官、渋谷、福田（1丁目～8丁目、2339番地～2617番地、5506番地～5696番地を除く）","https://www.city.yamato.lg.jp/gyosei/soshik/60/yokuarushitsumon_kaitoshu/12765.html","2026-08-24"
"神奈川県","大和市","桜丘・和田地域包括支援センター","2420015","神奈川県大和市下和田822-1","046-268-2621","上和田、下和田、福田（2339番地～2617番地、5506番地～5696番地）","https://www.city.yamato.lg.jp/gyosei/soshik/60/yokuarushitsumon_kaitoshu/12765.html","2026-08-24"
"神奈川県","藤沢市","片瀬地域包括支援センター","2510032","神奈川県藤沢市片瀬4-9-22 片瀬しおさい荘内","0466-29-5066","江の島、片瀬、片瀬海岸、片瀬目白山、片瀬山、鵠沼藤が谷","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","鵠沼南地域包括支援センター","2510037","神奈川県藤沢市鵠沼海岸2-10-34 鵠沼市民センター内","0466-33-1166","鵠沼海岸、鵠沼桜が岡、鵠沼藤が谷、鵠沼松が岡、本鵠沼","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","鵠沼東地域包括支援センター","2510027","神奈川県藤沢市鵠沼桜が岡4-14-13 タックハウス鵠沼1階","0466-55-1511","川名、鵠沼、鵠沼石上、鵠沼桜が岡、鵠沼神明、鵠沼橘、鵠沼花沢町、鵠沼東、鵠沼藤が谷、本鵠沼、南藤沢","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","辻堂東地域包括支援センター","2510043","神奈川県藤沢市辻堂元町5-5-8","0466-36-3333","鵠沼海岸、辻堂、辻堂新町、辻堂太平台、辻堂東海岸、辻堂元町","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","辻堂西地域包括支援センター","2510046","神奈川県藤沢市辻堂西海岸2-1-17 辻堂市民センター内","0466-54-9511","辻堂、辻堂西海岸、辻堂元町","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","村岡地域包括支援センター","2510012","神奈川県藤沢市村岡東1-5-17 村岡市民センター内","0466-24-4100","柄沢、川名、小塚、大鋸、高谷、並木台、藤が岡、宮前、弥勒寺、村岡東、渡内","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","藤沢東部地域包括支援センター","2510002","神奈川県藤沢市大鋸3-1-30","0466-55-5570","朝日町、大鋸、西富、藤が岡、藤沢、本町","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","藤沢西部地域包括支援センター","2510053","神奈川県藤沢市本町1-12-17 Fプレイス1F","0466-22-7633","稲荷、鵠沼、鵠沼神明、城南、白旗、羽鳥、花の木、藤沢、本町、本藤沢、みその台","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","明治地域包括支援センター","2510041","神奈川県藤沢市辻堂神台2-2-1 アイクロス湘南2階","0466-35-2811","稲荷、大庭、城南、辻堂神台、辻堂新町、羽鳥","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","善行地域包括支援センター","2510871","神奈川県藤沢市善行1-2-3 善行市民センター内","0466-90-0065","石川、稲荷、大庭、亀井野、白旗、善行、善行坂、善行団地、立石、西俣野、藤沢、本藤沢、みその台","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","善行地域包括支援センター善行団地分室","2510877","神奈川県藤沢市善行団地3-15-2","0466-47-7345","石川、稲荷、大庭、亀井野、白旗、善行、善行坂、善行団地、立石、西俣野、藤沢、本藤沢、みその台","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","湘南大庭地域包括支援センター","2510861","神奈川県藤沢市大庭5527-1 保健医療センター2階こまよせ荘内","0466-87-3588","石川、遠藤、大庭","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","湘南大庭地域包括支援センター小糸分室","2510861","神奈川県藤沢市大庭5254-6 湘南スカイビラ1C","0466-90-4507","石川、遠藤、大庭","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","六会地域包括支援センター","2520813","神奈川県藤沢市亀井野4-8-1 六会市民センター内","0466-80-5877","石川、今田、円行、亀井野、桐原町、湘南台、天神町、西俣野","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","六会地域包括支援センター石川分室","2520815","神奈川県藤沢市石川6丁目21-39","0466-47-9200","石川、今田、円行、亀井野、桐原町、湘南台、天神町、西俣野","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","湘南台地域包括支援センター","2520804","神奈川県藤沢市湘南台1-8 湘南台文化センター2階","0466-45-2300","今田、円行、亀井野、下土棚、湘南台、高倉","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","遠藤地域包括支援センター（サブセンター）","2520816","神奈川県藤沢市遠藤2984-3 遠藤市民センター内","0466-54-8312","石川、遠藤","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","長後地域包括支援センター","2520801","神奈川県藤沢市長後513 長後市民センター内","0466-45-1121","下土棚、高倉、長後、土棚","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","藤沢市","御所見地域包括支援センター","2520824","神奈川県藤沢市打戻1760-1 御所見市民センター内","0466-49-2020","打戻、遠藤、獺郷、葛原、菖蒲沢、宮原、用田","https://www.city.fujisawa.kanagawa.jp/kourei-s/kenko/fukushi/kore/sodan/supportcenter.html","2026-08-24"
"神奈川県","横須賀市","追浜地域包括支援センター","2370068","神奈川県横須賀市追浜本町1-28-5 サンビーチ追浜内","046-865-5450","鷹取、追浜本町、夏島町、浦郷町、追浜東町、浜見台、追浜町、追浜南町、湘南鷹取","https://www.city.yokosuka.kanagawa.jp/2610/g_info/l100050588.html","2026-08-24"
"神奈川県","横須賀市","田浦・逸見地域包括支援センター","2370075","神奈川県横須賀市田浦町2-80-1 横須賀基督教社会館内","046-861-9793","船越町、港が丘、田浦港町、田浦町、田浦大作町、田浦泉町、長浦町、安針台、吉倉町、西逸見町、山中町、東逸見町、逸見が丘","https://www.city.yokosuka.kanagawa.jp/2610/sisetu/fc100000858.html","2026-08-24"
"神奈川県","横須賀市","本庁第一地域包括支援センター","2380018","神奈川県横須賀市緑が丘28 聖ヨゼフ在宅ケアセンター1階","046-828-3830","坂本町、汐入町、本町、稲岡町、泊町、小川町、大滝町、緑が丘、若松町、上町、不入斗町、鶴が丘、平和台、汐見台","https://www.city.yokosuka.kanagawa.jp/2610/sisetu/fc100000859.html","2026-08-24"
"神奈川県","横須賀市","本庁第二地域包括支援センター","2380014","神奈川県横須賀市三春町2-12 三春コミュニティセンター内","046-824-3253","日の出町、米が浜通、平成町、安浦町、三春町、富士見町、田戸台、深田台、望洋台、佐野町","https://www.city.yokosuka.kanagawa.jp/2610/sisetu/fc100000860.html","2026-08-24"
"神奈川県","横須賀市","衣笠第一地域包括支援センター","2380031","神奈川県横須賀市衣笠栄町4-14 共楽荘内","046-851-1963","衣笠栄町、金谷、池上、阿部倉、平作、小矢部（2丁目）、小矢部（4丁目）","https://www.city.yokosuka.kanagawa.jp/2610/sisetu/fc100000861.html","2026-08-24"
"神奈川県","横須賀市","衣笠第二地域包括支援センター","2380024","神奈川県横須賀市大矢部1-9-30 横須賀グリーンヒル内","046-838-4774","公郷町、小矢部（1丁目）、小矢部（3丁目）、衣笠町、大矢部、森崎","https://www.city.yokosuka.kanagawa.jp/2610/sisetu/fc100000862.html","2026-08-24"
"神奈川県","横須賀市","大津地域包括支援センター","2390811","神奈川県横須賀市走水1-35 シャローム内","046-842-1082","根岸町、大津町、馬堀海岸、走水、馬堀町、桜が丘、池田町","https://www.city.yokosuka.kanagawa.jp/2610/sisetu/fc100000863.html","2026-08-24"
"神奈川県","横須賀市","浦賀地域包括支援センター","2390822","神奈川県横須賀市浦賀2-3-20 太陽の家浦賀内","046-846-5160","吉井、浦賀、浦上台、二葉、小原台、鴨居、東浦賀、浦賀丘、西浦賀、光風台、南浦賀","https://www.city.yokosuka.kanagawa.jp/2610/sisetu/fc100000864.html","2026-08-24"
"神奈川県","横須賀市","久里浜地域包括支援センター","2390826","神奈川県横須賀市長瀬3-6-2 衣笠病院長瀬ケアセンター内","046-843-3112","久里浜台、長瀬、久比里、若宮台、舟倉、内川、内川新田、佐原、岩戸、久村、久里浜、神明町、ハイランド","https://www.city.yokosuka.kanagawa.jp/2610/sisetu/fc100000865.html","2026-08-24"
"神奈川県","横須賀市","北下浦地域包括支援センター","2390841","神奈川県横須賀市野比5-5-6 横須賀老人ホーム内","046-839-2606","野比、粟田、光の丘、長沢、グリーンハイツ、津久井","https://www.city.yokosuka.kanagawa.jp/2610/sisetu/fc100000867.html","2026-08-24"
"神奈川県","横須賀市","西第一地域包括支援センター","2400103","神奈川県横須賀市佐島3-12-15 高齢者総合福祉センターヒューマン内","046-856-7288","山科台、太田和、荻野、長坂、佐島、佐島の丘、芦名、秋谷、子安、湘南国際村","https://www.city.yokosuka.kanagawa.jp/2610/sisetu/fc100000868.html","2026-08-24"
"神奈川県","横須賀市","西第二地域包括支援センター","2380313","神奈川県横須賀市武3-39-1 横須賀愛光園内","046-857-6604","長井、御幸浜、林、須軽谷、武","https://www.city.yokosuka.kanagawa.jp/2610/sisetu/fc10000910.html","2026-08-24"
"神奈川県","平塚市","平塚市高齢者よろず相談センターあさひきた","2540904","神奈川県平塚市根坂間218-7","0463-30-3611","日向岡・公所・河内・纒・徳延・根坂間","https://www.city.hiratsuka.kanagawa.jp/fukushi/page-c_01707.html","2026-08-31"
"神奈川県","平塚市","平塚市高齢者よろず相談センターあさひみなみ","2540914","神奈川県平塚市高村203-13-104","0463-31-4932","出縄・万田・高根・山下・高村","https://www.city.hiratsuka.kanagawa.jp/fukushi/page-c_01707.html","2026-08-31"
"神奈川県","平塚市","平塚市高齢者よろず相談センターおおすみ","2591212","神奈川県平塚市岡崎6130","0463-51-6433","大島・小鍋島・下島・城所・岡崎・ふじみ野","https://www.city.hiratsuka.kanagawa.jp/fukushi/page-c_01707.html","2026-08-31"
"神奈川県","平塚市","平塚市高齢者よろず相談センター倉田会","2540018","神奈川県平塚市東真土4-4-31","0463-53-1930","四之宮・西八幡・東八幡・東真土・西真土","https://www.city.hiratsuka.kanagawa.jp/fukushi/page-c_01707.html","2026-08-31"
"神奈川県","平塚市","平塚市高齢者よろず相談センターごてん","2540065","神奈川県平塚市南原3-5-14","0463-31-6957","御殿・中原の一部（1〜2丁目および3丁目20〜26番）・南原","https://www.city.hiratsuka.kanagawa.jp/fukushi/page-c_01707.html","2026-08-31"
